"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: ordinalLoc","Param: randSeed","Param: size"
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,1560.000000,NaN,"ms",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia","avgt",1,30,524.384321,18.927734,"ns/op",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.alloc.rate","avgt",1,30,3932.467038,252.994165,"MB/sec",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,2165.333413,182.167066,"B/op",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.count","avgt",1,30,963.000000,NaN,"counts",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,1400.000000,NaN,"ms",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia","avgt",1,30,542.514861,55.091141,"ns/op",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.alloc.rate","avgt",1,30,4049.021167,91.849207,"MB/sec",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,2293.333415,186.443040,"B/op",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.count","avgt",1,30,993.000000,NaN,"counts",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,1399.000000,NaN,"ms",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia","avgt",1,30,1346.031954,11.256723,"ns/op",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.alloc.rate","avgt",1,30,3395.584620,28.425692,"MB/sec",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,4792.000204,0.000295,"B/op",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.count","avgt",1,30,832.000000,NaN,"counts",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,1172.000000,NaN,"ms",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia","avgt",1,30,2074.864986,12.281933,"ns/op",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.alloc.rate","avgt",1,30,3022.684242,17.833001,"MB/sec",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,6576.000292,0.000455,"B/op",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.count","avgt",1,30,740.000000,NaN,"counts",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,1026.000000,NaN,"ms",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective","avgt",1,30,49.700886,0.144594,"ns/op",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate","avgt",1,30,7675.219725,22.221646,"MB/sec",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate.norm","avgt",1,30,400.000008,0.000011,"B/op",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.count","avgt",1,30,1881.000000,NaN,"counts",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.time","avgt",1,30,2735.000000,NaN,"ms",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective","avgt",1,30,154.202273,10.870393,"ns/op",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate","avgt",1,30,5803.302070,421.489421,"MB/sec",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate.norm","avgt",1,30,928.000023,0.000034,"B/op",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.count","avgt",1,30,1423.000000,NaN,"counts",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.time","avgt",1,30,2075.000000,NaN,"ms",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective","avgt",1,30,387.022398,1.756517,"ns/op",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate","avgt",1,30,4258.079494,19.202143,"MB/sec",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate.norm","avgt",1,30,1728.000059,0.000085,"B/op",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.count","avgt",1,30,1042.000000,NaN,"counts",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.time","avgt",1,30,1491.000000,NaN,"ms",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective","avgt",1,30,932.408240,5.543501,"ns/op",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate","avgt",1,30,4099.597749,24.222222,"MB/sec",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate.norm","avgt",1,30,4008.000146,0.000215,"B/op",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.count","avgt",1,30,1003.000000,NaN,"counts",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.time","avgt",1,30,1449.000000,NaN,"ms",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective","avgt",1,30,866.459425,11.801326,"ns/op",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate","avgt",1,30,4098.763244,50.898894,"MB/sec",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate.norm","avgt",1,30,3722.666798,5.125372,"B/op",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.count","avgt",1,30,1004.000000,NaN,"counts",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.time","avgt",1,30,1427.000000,NaN,"ms",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective","avgt",1,30,2001.906808,68.931872,"ns/op",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate","avgt",1,30,3927.404890,130.695108,"MB/sec",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate.norm","avgt",1,30,8224.000304,0.000440,"B/op",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.count","avgt",1,30,963.000000,NaN,"counts",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.time","avgt",1,30,1356.000000,NaN,"ms",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective","avgt",1,30,3012.606642,16.046543,"ns/op",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate","avgt",1,30,3707.685519,19.724812,"MB/sec",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate.norm","avgt",1,30,11712.000457,0.000661,"B/op",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.count","avgt",1,30,907.000000,NaN,"counts",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.time","avgt",1,30,1299.000000,NaN,"ms",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster","avgt",1,30,37.346505,0.069294,"ns/op",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7558.421571,14.032132,"MB/sec",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,296.000006,0.000008,"B/op",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1853.000000,NaN,"counts",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2666.000000,NaN,"ms",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster","avgt",1,30,128.719277,1.585105,"ns/op",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,5652.618570,84.788027,"MB/sec",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,762.666686,2.562685,"B/op",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1385.000000,NaN,"counts",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,1980.000000,NaN,"ms",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster","avgt",1,30,247.913059,0.795966,"ns/op",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,5139.299544,16.472106,"MB/sec",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,1336.000038,0.000055,"B/op",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1259.000000,NaN,"counts",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,1807.000000,NaN,"ms",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster","avgt",1,30,697.805119,4.023426,"ns/op",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,3936.194572,22.683388,"MB/sec",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,2880.000106,0.000154,"B/op",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,965.000000,NaN,"counts",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,1387.000000,NaN,"ms",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster","avgt",1,30,715.093105,21.145800,"ns/op",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,4429.849297,250.595940,"MB/sec",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,3333.333442,289.583397,"B/op",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1086.000000,NaN,"counts",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,1564.000000,NaN,"ms",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster","avgt",1,30,1718.817896,14.460867,"ns/op",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,3813.347963,32.331289,"MB/sec",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,6872.000262,0.000380,"B/op",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,933.000000,NaN,"counts",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,1345.000000,NaN,"ms",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster","avgt",1,30,2420.534189,16.724662,"ns/op",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,3842.512453,26.539256,"MB/sec",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,9752.000368,0.000534,"B/op",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,942.000000,NaN,"counts",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,1337.000000,NaN,"ms",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2","avgt",1,30,38.279959,0.850836,"ns/op",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,7781.185708,176.653716,"MB/sec",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,312.000006,0.000008,"B/op",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,1906.000000,NaN,"counts",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,2743.000000,NaN,"ms",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2","avgt",1,30,146.088930,11.336385,"ns/op",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,6185.877151,451.675500,"MB/sec",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,936.000022,0.000032,"B/op",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,1516.000000,NaN,"counts",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,2204.000000,NaN,"ms",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2","avgt",1,30,283.482227,7.444335,"ns/op",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,5902.856700,159.226476,"MB/sec",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,1752.000043,0.000062,"B/op",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,1448.000000,NaN,"counts",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,2106.000000,NaN,"ms",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2","avgt",1,30,707.890208,1.704089,"ns/op",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,5248.628560,12.660437,"MB/sec",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,3896.000107,0.000155,"B/op",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,1286.000000,NaN,"counts",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,1842.000000,NaN,"ms",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2","avgt",1,30,737.833161,6.858122,"ns/op",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,5264.017150,48.468192,"MB/sec",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,4072.000112,0.000162,"B/op",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,1290.000000,NaN,"counts",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,1876.000000,NaN,"ms",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2","avgt",1,30,1822.569637,58.877533,"ns/op",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,4853.278229,164.977193,"MB/sec",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,9253.333610,5.125361,"B/op",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,1188.000000,NaN,"counts",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,1692.000000,NaN,"ms",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2","avgt",1,30,2651.090541,55.287931,"ns/op",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,4798.950514,102.292905,"MB/sec",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,13328.000402,0.000583,"B/op",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,1177.000000,NaN,"counts",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,1703.000000,NaN,"ms",,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceDerivation","avgt",1,30,71.259637,0.684320,"ns/op",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceDerivation:·gc.alloc.rate","avgt",1,30,7924.142504,75.459326,"MB/sec",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceDerivation:·gc.alloc.rate.norm","avgt",1,30,592.000011,0.000016,"B/op",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceDerivation:·gc.count","avgt",1,30,1942.000000,NaN,"counts",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceDerivation:·gc.time","avgt",1,30,2784.000000,NaN,"ms",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceDerivation","avgt",1,30,72.046971,0.804402,"ns/op",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceDerivation:·gc.alloc.rate","avgt",1,30,7838.122051,88.450431,"MB/sec",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceDerivation:·gc.alloc.rate.norm","avgt",1,30,592.000011,0.000016,"B/op",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceDerivation:·gc.count","avgt",1,30,1920.000000,NaN,"counts",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceDerivation:·gc.time","avgt",1,30,2751.000000,NaN,"ms",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceDerivation","avgt",1,30,72.991904,0.989248,"ns/op",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceDerivation:·gc.alloc.rate","avgt",1,30,7737.623672,105.445021,"MB/sec",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceDerivation:·gc.alloc.rate.norm","avgt",1,30,592.000011,0.000016,"B/op",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceDerivation:·gc.count","avgt",1,30,1896.000000,NaN,"counts",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceDerivation:·gc.time","avgt",1,30,2688.000000,NaN,"ms",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceDerivation","avgt",1,30,73.299065,0.482645,"ns/op",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceDerivation:·gc.alloc.rate","avgt",1,30,7702.848619,50.969339,"MB/sec",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceDerivation:·gc.alloc.rate.norm","avgt",1,30,592.000011,0.000016,"B/op",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceDerivation:·gc.count","avgt",1,30,1887.000000,NaN,"counts",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceDerivation:·gc.time","avgt",1,30,2742.000000,NaN,"ms",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceDerivation","avgt",1,30,73.432134,1.035152,"ns/op",FIRST,1234,23
